raspPI_filestart,spp,hatchdate,f_status,tagdate,staff,trialdate,accstart,trialstart,trialend,tunneltemp,tagID,treatment,trialID,holdingtank,fl_mm,mass_g,sex,burstnumb,startside,burstFrom,burstTo,stalledAt,burstQual,stimQual,nFalseStart,Notes
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,1,L,2,13,NA,G,G,NA,
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,2,L,3,13,NA,G,P,NA,
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,3,R,NA,NA,NA,G,P,NA,fail - disregard
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,4,L,3,13,NA,G,G,NA,missed 9-12
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,5,R,NA,NA,NA,P,P,NA,
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,6,L,NA,NA,NA,NA,NA,1,"fish panicked before start, fail - disregard"
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,7,L,NA,NA,NA,NA,NA,NA,"fail- disregard, good end burst"
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,8,L,NA,NA,NA,P,G,NA,"fail, swim at surface"
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,9,L,NA,NA,NA,P,G,NA,"fail, swim at surface"
T108_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:41:00,10:52:00,11:06:00,12.6,008B,VT,T108,3,84,4.71,F,10,R,0,13,NA,G,G,NA,"missed 4-5, 9, 10"
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,1,R,0,13,11,G,G,,
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,2,L,0,13,,P,P,,
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,3,R,0,13,,P,P,,
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,4,L,2,13,,G,G,,Missed 9-11 
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,5,R,0,13,,G,G,,
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,6,L,6,13,,G,G,,Missed 8 and 9 
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,7,R,0,13,,F,F,,Fail disregard 
T109_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES, LR",1/25/24,11:08:00,11:24:00,11:32:00,12.7,NA,FC,T109,1,68,1.7,M,8,L,0,13,,P,P,,
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,1,R,0,13,,G,G,,
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,2,L,7,13,,G,G,,
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,3,R,4,10,11,G,P,,
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,4,R,2,13,,G,G,,Fish is panicking
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,5,L,4,13,,G,G,1,
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,6,R,3,9,10,G,P,,
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,7,L,2,13,,G,G,1,Missed 8-10
T110_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,11:35:00,11:45:00,11:55:00,12.6,321,VT,T110,3,77,3.2,F,8,R,0,13,,P,P,1,Spots of myco present on dorsal side 
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,1,R,2,13,,G,G,,"Missed 11, 12 "
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,2,L,0,13,,F,P,,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,3,R,6,13,,G,G,,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,4,L,2,13,,F,P,,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,5,L,0,13,,P,P,1,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,6,R,3,13,,G,G,,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,7,L,0,13,,P,P,,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,8,R,0,13,,P,P,1,
T111_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:00:00,12:11:00,12:21:00,12.7,68,LT,T111,2,76,2.79,M,9,L,2,13,,G,G,1,"Mal at 8, missed 3-7, and 10 "
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,1,R,7,13,,G,G,1,
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,2,L,0,13,,P,P,1,Fail disregard
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,3,R,6,13,,G,G,,Missed gate 7 
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,4,L,0,13,,P,P,,Fail disregard
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,5,R,0,13,,G,G,,
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,6,L,8,13,,G,G,,
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,7,R,2,13,,F,P,,
T112_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:22:23,12:33:00,12:43:00,12.8,NA,FC,T112,1,56,1.01,M,8,L,0,13,,P,P,,Very small fish
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,1,L,0,13,,P,P,,Fail disregard
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,2,R,3,13,,G,G,,
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,3,L,0,13,,G,G,,
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,4,R,4,9,,G,G,,
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,5,L,2,13,,G,G,1,
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,6,R,1,13,,G,G,,Missed 7-12
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,7,L,6,13,,G,G,,
T113_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,12:52:00,13:03:00,13:11:00,12.7,344,LT,T113,2,77,3.51,F,8,R,0,13,,F,F,,Fail disregard 
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,1,L,2,,,G,G,,
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,2,R,3,,,G,G,,Missed 7-10
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,3,L,2,,,G,G,,7-9 Missed 
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,4,R,7,,,G,G,,
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,5,L,0,,1,P,P,,Fail disregard 
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,6,R,4,,,G,G,,"Missed 9,10"
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,7,R,0,,,P,P,,Fail disregard 
T114_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:11:00,13:21:00,13:29:00,12.7,NA,FC,T114,1,87,4.83,F,8,R,8,,,G,G,,
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,1,R,0,13,,G,G,,Missed 11-12 
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,2,R,0,13,,G,G,,Missed 4-5 
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,3,L,0,13,,P,F,,
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,4,R,0,13,,P,P,,
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,5,L,9,13,,G,G,,
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,6,R,0,13,,G,G,,Fail Disregard 
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,7,L,0,13,,F,P,,
T115_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, LR",1/25/24,13:30:00,13:40:00,13:50:00,12.7,NA,FC,T115,1,67,1.68,M,8,R,0,13,,F,P,,Fail Disregard 
