raspPI_filestart,spp,hatchdate,f_status,tagdate,staff,trialdate,accstart,trialstart,trialend,tunneltemp,tagID,treatment,trialID,holdingtank,fl_mm,mass_g,sex,burstnumb,startside,burstFrom,burstTo,stalledAt,burstQual,stimQual,nFalseStart,Notes
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,2,L,0,14,,P,P,,"FAIL, DISREGARD"
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,3,L,0,14,,P,P,,
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,4,R,0,9,,G,P,,
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,5,L,6,14,,G,G,,
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,6,L,0,14,,P,P,,"FAIL, DISREGARD"
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,7,L,0,14,,P,P,,"FAIL, DISREGARD"
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,8,R,0,14,,P,P,,"FAIL, DISREGARD"
T53_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,12:21:00,13:25:00,13:33:00,13,174,LT,t53,5,78,3.51,M,9,L,8,14,,G,G,,
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,1,L,0,14,,G,G,,TAG PROTRUDING FROM INCISION
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,2,R,0,14,,P,P,,"FAIL, DISREGARD"
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,3,L,8,14,,G,G,,
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,4,R,0,14,,P,G,1,FISH PANICKING BEFORE BURST
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,5,L,0,14,,P,F,,FISH JUMPED
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,6,R,0,14,,P,P,,"FAIL, DISREGARD"
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,7,R,0,14,,P,P,2,
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,8,R,0,14,,P,P,,
T54_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:38:00,13:49:00,13:56:00,12.9,165,VT,t54,6,72,3.07,M,9,L,2,14,,G,G,,MISSED 5
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,1,L,3,14,,G,G,,
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,2,R,3,14,,G,P,,MISSED 11-13
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,3,L,2,14,,G,G,,
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,4,R,8,14,,G,G,,"LASER 13 MALFUNCTION, MISSED 12"
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,5,L,0,14,,G,G,,
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,6,L,9,14,,G,G,,
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,7,R,0,14,,G,G,,
T55_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,13:58:00,14:08:00,14:16:00,12.9,NA,FC,t55,4,76,2.89,M,8,L,0,14,,G,G,,
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,1,R,4,14,,G,G,,"MISSED 6-10, 12, 13"
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,2,R,0,14,,P,P,1,"FAIL, DISREGARD"
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,3,L,4,14,,G,G,,
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,4,R,0,14,,G,P,,
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,5,L,6,14,,G,G,,
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,6,R,11,14,,G,G,1,
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,7,L,0,14,,G,G,,
T56_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:20:00,14:30:00,14:38:00,12.7,NA,FC,t56,4,76,3.27,F,8,R,10,14,,G,G,,
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,1,L,12,14,,G,G,,
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,2,R,0,14,,P,P,,
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,3,L,3,14,,G,G,,LASER 12 MALFUNCTION
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,4,R,0,14,,P,P,,
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,5,L,0,14,,P,P,,"FAIL, DISREGARD"
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,6,R,2,9,10,G,G,,
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,7,L,0,14,,P,P,,"FAIL, DISREGARD"
T57_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,14:42:00,14:52:00,15:02:00,13.1,606,LT,t57,5,78,3.22,F,8,R,8,14,,G,G,,
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,1,L,1,11,,G,G,,"LASER 9 MALFUNCTION, MISSED 4-8"
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,2,R,0,14,,P,P,,"FAIL, DISREGARD"
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,3,L,0,14,,P,P,,
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,4,R,5,10,,G,P,,
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,5,L,0,14,,P,P,,"FAIL, DISREGARD"
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,6,R,0,14,,P,P,,
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,7,L,2,14,,G,P,,"LASER 9 MALFUNCTION, MISSED 4-8"
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,8,R,0,14,,F,P,,
T58_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:03:00,15:13:00,15:20:00,12.7,NA,FC,t58,4,65,1.68,M,9,L,4,14,,G,G,1,
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,1,R,4,14,,G,G,,"LASER 10 MALFUNCTION, MISSED 5-9"
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,2,L,0,14,,P,P,,"FAIL, DISREGARD"
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,3,R,0,14,,P,P,,
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,4,L,10,14,,G,G,,
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,5,R,0,14,,P,P,,
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,6,L,0,14,,G,G,,"LASER 8 MALFUNCTION, MISSED 3-7"
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,7,R,6,9,,G,P,,
T59_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:22:00,15:32:00,15:39:00,12.7,111,LT,t59,5,78,3.08,M,8,L,0,14,,G,G,,
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,1,L,0,14,,P,P,,"FAIL, DISREGARD"
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,2,R,0,14,,G,G,1,"MISSED 5,6,8,9"
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,3,L,0,14,11,G,G,,
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,4,R,6,14,,G,G,,"LASER 12 MALFUNCTIONED, MISSED 10,11"
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,5,L,0,14,,P,P,,
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,6,R,0,14,,F,P,1,
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,7,L,0,14,,P,P,,"FAIL, DISREGARD"
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,8,R,0,14,,F,F,,adjusted burstQual from Poor to Fair after post-test review of speeds
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,9,L,0,14,,P,P,1,"FAIL, DISREGARD"
T60_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,15:41:00,15:52:00,16:01:00,12.4,NA,FC,t60,4,66,2.14,UNK,10,R,6,14,,G,G,,"MISSED 7,11,12"
